Emp ID,Office InTime,Office OutTime,Area,Area Lat,Area Long
407,6:00:00,15:00:00,VILE PARLE (E),19.0963781,72.8563994
410,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
411,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
412,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
414,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
415,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
416,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
417,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
419,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
420,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
421,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
422,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
423,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
424,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
425,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
426,6:00:00,15:00:00,SAKINAKA,19.0948958,72.8865248
427,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
428,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
430,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
432,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
433,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
435,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
436,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
437,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
438,6:00:00,15:00:00,BANDRA (E),19.060516,72.850432
439,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
440,6:00:00,15:00:00,VIKHROLI (W),19.112681,72.9208636
441,6:00:00,15:00:00,SAKINAKA,19.0948958,72.8865248
442,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
443,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
444,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
445,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
446,6:00:00,15:00:00,CHEMBUR,19.0327996,72.8963568
447,6:00:00,15:00:00,KANJURMARG (E),19.1316889,72.9351934
448,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
449,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
450,6:00:00,15:00:00,MANKHURD,19.0558482,72.9281589
452,6:00:00,15:00:00,KOPRI,19.179211,72.970399
453,6:00:00,15:00:00,TROMBAY,19.0137721,72.8953023
454,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
455,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
457,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
458,6:00:00,15:00:00,NERUL (W),19.0355766,73.0228173
459,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
460,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
461,6:00:00,15:00:00,GHATKOPAR (E),19.0796375,72.9070116
462,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
463,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
465,6:00:00,15:00:00,SEWREE,18.9985832,72.8547291
466,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
467,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
469,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
470,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
472,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
473,6:00:00,15:00:00,MAHIM (E),19.0386825,72.8490338
474,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
475,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
476,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
478,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
480,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
481,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
482,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
483,6:00:00,15:00:00,KANDIVALI (E),19.20212,72.856186
484,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
485,6:00:00,15:00:00,BANDRA (E),19.060516,72.850432
487,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
488,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
489,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
491,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
492,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
493,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
494,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
496,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
497,6:00:00,15:00:00,GHATKOPAR (E),19.0796375,72.9070116
498,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
499,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
503,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
504,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
505,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
506,6:00:00,15:00:00,SION (E),19.0351454,72.8663173
507,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
508,6:00:00,15:00:00,TROMBAY,19.0137721,72.8953023
510,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
511,6:00:00,15:00:00,VASHINAKA,19.033417,72.89629
512,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
513,6:00:00,15:00:00,CHEMBUR,19.0327996,72.8963568
514,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
516,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
517,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
518,6:00:00,15:00:00,NERUL (E),19.0355766,73.0228173
520,6:00:00,15:00:00,SANPADA,19.0330488,73.0296625
521,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
523,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
524,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
525,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
526,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
527,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
528,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
529,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
530,6:00:00,15:00:00,NAIGAON (E),19.0109822,72.8463784
531,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
532,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
534,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
535,6:00:00,15:00:00,KANDIVALI (E),19.20212,72.856186
538,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
539,6:00:00,15:00:00,GHATKOPAR (E),19.0796375,72.9070116
540,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
541,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
542,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
543,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
545,6:00:00,15:00:00,NERUL (W),19.0355766,73.0228173
546,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
547,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
548,6:00:00,15:00:00,MANKHURD,19.0558482,72.9281589
549,6:00:00,15:00:00,SION (E),19.0351454,72.8663173
550,6:00:00,15:00:00,CHUNABHATTI,19.0516931,72.8691602
552,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
553,6:00:00,15:00:00,BORIVALI (W),19.2461644,72.8509056
554,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
555,6:00:00,15:00:00,SION (E),19.0351454,72.8663173
556,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
557,6:00:00,15:00:00,SION (E),19.0351454,72.8663173
558,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
560,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
561,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
562,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
563,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
564,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
565,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
566,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
567,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
568,6:00:00,15:00:00,SANTACRUZ (E),19.07937,72.8562596
570,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
571,6:00:00,15:00:00,BHANDUP (E),19.1465032,72.9459841
572,6:00:00,15:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
575,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
576,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
578,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
579,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
580,6:00:00,15:00:00,BHANDUP (E),19.1465032,72.9459841
581,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
583,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
584,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
585,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
586,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
587,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
588,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
591,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
592,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
593,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
595,6:00:00,15:00:00,NERUL (E),19.0355766,73.0228173
596,6:00:00,15:00:00,GOVANDI,19.0535444,72.9239095
597,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
598,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
599,6:00:00,15:00:00,LOWER PAREL,19.0021567,72.8415793
600,6:00:00,15:00:00,KURLA (E),19.0620527,72.8834355
601,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
602,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
605,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
607,6:00:00,15:00:00,NAIGAON (E),19.0109822,72.8463784
608,6:00:00,15:00:00,GOREGAON (W),19.1629338,72.839241
609,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
610,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
611,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
612,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
613,6:00:00,15:00:00,BYCULLA (E),18.9821993,72.8382547
614,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
616,6:00:00,15:00:00,KOPRI,19.179211,72.970399
617,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
618,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
619,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
620,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
621,6:00:00,15:00:00,SION (E),19.0351454,72.8663173
623,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
624,6:00:00,15:00:00,CHANDIVALI,19.1074911,72.9017603
625,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
626,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
627,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
628,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
629,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
630,6:00:00,15:00:00,SANPADA,19.0330488,73.0296625
631,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
632,6:00:00,15:00:00,MAHIM (W),19.032012,72.8401043
633,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
634,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
635,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
636,6:00:00,15:00:00,MANKHURD,19.0558482,72.9281589
637,6:00:00,15:00:00,SAKINAKA,19.0948958,72.8865248
638,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
639,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
640,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
641,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
642,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
643,6:00:00,15:00:00,MAHALAXMI,18.9865217,72.8182877
645,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
646,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
647,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
648,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
649,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
650,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
651,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
652,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
653,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
654,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
655,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
656,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
657,6:00:00,15:00:00,SEAWOODS,19.0094224,73.0198654
658,6:00:00,15:00:00,PRABHADEVI,19.0158466,72.8279973
659,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
660,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
661,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
662,6:00:00,15:00:00,KHAR (E),19.0716597,72.8439889
664,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
665,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
666,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
667,6:00:00,15:00:00,KOPRI,19.179211,72.970399
669,6:00:00,15:00:00,SANTACRUZ (E),19.07937,72.8562596
670,6:00:00,15:00:00,GIRGAON,18.9572287,72.8196689
671,6:00:00,15:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
673,6:00:00,15:00:00,CURRY ROAD,18.9950657,72.8333833
674,6:00:00,15:00:00,MANKHURD,19.0558482,72.9281589
675,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
677,6:00:00,15:00:00,MAROL,19.107807,72.879824
679,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
680,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
681,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
682,6:00:00,15:00:00,CBD BELAPUR,19.0300657,73.0351138
683,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
684,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
689,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
690,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
691,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
693,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
696,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
697,6:00:00,15:00:00,PAREL,19.0021567,72.8415793
698,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
700,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
701,6:00:00,15:00:00,SAKINAKA,19.0948958,72.8865248
702,6:00:00,15:00:00,MAROL,19.107807,72.879824
703,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
705,6:00:00,15:00:00,JUI NAGAR ,19.0506956,73.0154376
707,6:00:00,15:00:00,GHATKOPAR (E),19.0796375,72.9070116
708,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
710,6:00:00,15:00:00,BHAYANDAR (W),19.3017788,72.8502601
711,6:00:00,15:00:00,CHEMBUR,19.0327996,72.8963568
712,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
715,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
716,6:00:00,15:00:00,JUI NAGAR ,19.0506956,73.0154376
717,6:00:00,15:00:00,LOWER PAREL,19.0021567,72.8415793
718,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
719,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
720,6:00:00,15:00:00,MAZGAON,18.9718388,72.8436024
723,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
724,6:00:00,15:00:00,SANTACRUZ (E),19.07937,72.8562596
725,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
726,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
727,6:00:00,15:00:00,SANTACRUZ (W),19.0815087,72.8376755
729,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
730,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
731,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
732,6:00:00,15:00:00,BORIVALI (W),19.2461644,72.8509056
733,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
734,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
736,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
738,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
740,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
741,6:00:00,15:00:00,NAIGAON (E),19.0109822,72.8463784
742,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
744,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
745,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
746,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
747,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
748,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
749,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
750,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
751,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
752,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
753,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
755,6:00:00,15:00:00,BORIVALI (W),19.2461644,72.8509056
756,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
757,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
758,6:00:00,15:00:00,KURLA (E),19.0620527,72.8834355
759,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
760,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
761,6:00:00,15:00:00,SANPADA,19.0330488,73.0296625
762,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
763,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
765,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
767,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
768,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
769,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
770,6:00:00,15:00:00,CHEMBUR,19.0327996,72.8963568
772,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
774,6:00:00,15:00:00,BALKUM NAKA,19.22074,72.988431
775,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
776,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
777,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
778,6:00:00,15:00:00,DONGRI,18.9597509,72.837815
779,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
780,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
781,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
782,6:00:00,15:00:00,NERUL (W),19.0355766,73.0228173
784,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
785,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
786,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
787,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
788,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
791,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
792,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
793,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
794,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
795,6:00:00,15:00:00,KANJURMARG (E),19.1316889,72.9351934
796,6:00:00,15:00:00,WADALA,19.0151285,72.8580644
797,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
799,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
800,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
801,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
803,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
804,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
805,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
806,6:00:00,15:00:00,BALKUM NAKA,19.22074,72.988431
807,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
808,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
809,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
810,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
811,6:00:00,15:00:00,LOWER PAREL,19.0021567,72.8415793
813,6:00:00,15:00:00,TROMBAY,19.0137721,72.8953023
814,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
815,6:00:00,15:00:00,SANPADA,19.0330488,73.0296625
816,6:00:00,15:00:00,BHAYANDAR (E),19.3056009,72.8593755
817,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
818,6:00:00,15:00:00,KANJURMARG (E),19.1316889,72.9351934
819,6:00:00,15:00:00,LOWER PAREL,19.0021567,72.8415793
820,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
821,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
822,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
823,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
824,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
826,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
827,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
828,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
829,6:00:00,15:00:00,BHAYANDAR (W),19.3017788,72.8502601
830,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
831,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
