Emp ID,Office InTime,Office OutTime,Area,Area Lat,Area Long
832,6:00:00,15:00:00,CHEMBUR,19.0327996,72.8963568
833,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
834,6:00:00,15:00:00,SANPADA,19.0330488,73.0296625
835,6:00:00,15:00:00,CHEMBUR,19.0327996,72.8963568
836,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
837,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
838,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
840,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
841,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
843,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
845,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
846,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
847,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
848,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
849,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
850,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
851,6:00:00,15:00:00,KURLA (W),19.0707532,72.8781322
852,6:00:00,15:00:00,BHANDUP (E),19.1465032,72.9459841
853,6:00:00,15:00:00,SAKINAKA,19.0948958,72.8865248
854,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
855,6:00:00,15:00:00,MALAD (E),19.1808735,72.8574558
856,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
857,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
858,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
859,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
860,6:00:00,15:00:00,TURBHE,19.0726786,73.0198654
861,6:00:00,15:00:00,BORIVALI (W),19.2461644,72.8509056
862,6:00:00,15:00:00,BHAYANDAR (E),19.3056009,72.8593755
863,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
864,6:00:00,15:00:00,KANJURMARG (E),19.1316889,72.9351934
865,6:00:00,15:00:00,MULUND (E),19.1565109,72.9637728
866,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
867,6:00:00,15:00:00,VASHI,19.0770644,72.9989925
868,6:00:00,15:00:00,SANPADA,19.0330488,73.0296625
869,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
870,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
871,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
872,6:00:00,15:00:00,KURLA (E),19.0620527,72.8834355
874,6:00:00,15:00:00,BORIVALI (W),19.2461644,72.8509056
875,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
876,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
877,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
878,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
880,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
881,6:00:00,15:00:00,NAIGAON (E),19.0109822,72.8463784
882,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
883,6:00:00,15:00:00,VILE PARLE (E),19.0963781,72.8563994
884,6:00:00,15:00:00,DIGHA,19.1758594,73.0001639
885,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
886,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
887,6:00:00,15:00:00,SANTACRUZ (W),19.0815087,72.8376755
888,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
889,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
890,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
891,6:00:00,15:00:00,BALKUM NAKA,19.22074,72.988431
892,6:00:00,15:00:00,KURLA (E),19.0620527,72.8834355
893,6:00:00,15:00:00,MAZGAON,18.9718388,72.8436024
895,6:00:00,15:00:00,DAHISAR (W),19.2564386,72.8546344
896,6:00:00,15:00:00,NERUL (W),19.0355766,73.0228173
898,6:00:00,15:00:00,BHAYANDAR (E),19.3056009,72.8593755
899,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
900,6:00:00,15:00:00,CHUNABHATTI,19.0516931,72.8691602
901,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
902,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
903,6:00:00,15:00:00,GOREGAON (W),19.1629338,72.839241
904,6:00:00,15:00:00,BHAYANDAR (E),19.3056009,72.8593755
905,6:00:00,15:00:00,TROMBAY,19.0137721,72.8953023
906,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
907,6:00:00,15:00:00,BALKUM NAKA,19.22074,72.988431
908,6:00:00,15:00:00,TARDEO,18.9681499,72.8122442
909,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
911,6:00:00,15:00:00,DAHISAR (E),19.2539332,72.8672448
912,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
914,6:00:00,15:00:00,VASHINAKA,19.033417,72.89629
915,6:00:00,15:00:00,MAROL,19.107807,72.879824
916,6:00:00,15:00:00,KOPRI,19.179211,72.970399
917,6:00:00,15:00:00,NERUL (E),19.0355766,73.0228173
918,6:00:00,15:00:00,VASHINAKA,19.033417,72.89629
919,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
920,6:00:00,15:00:00,VIKHROLI (E),19.091182,72.9208636
921,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
922,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
923,6:00:00,15:00:00,VASHI,19.0770644,72.9989925
924,6:00:00,15:00:00,JOGESHWARI (W),19.1405116,72.8421555
925,6:00:00,15:00:00,WORLI,18.9872015,72.8290456
926,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
927,6:00:00,15:00:00,BALKUM NAKA,19.22074,72.988431
928,6:00:00,15:00:00,BANDRA (E),19.060516,72.850432
929,6:00:00,15:00:00,KANDIVALI (W),19.1998211,72.842594
930,6:00:00,15:00:00,KINGS CIRCLE,19.0264175,72.8557531
931,6:00:00,15:00:00,GOREGAON (E),19.1551485,72.8678551
932,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
933,6:00:00,15:00:00,DADAR (W),19.0235976,72.8378125
934,6:00:00,15:00:00,MAHIM (W),19.032012,72.8401043
935,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
936,6:00:00,15:00:00,BALKUM NAKA,19.22074,72.988431
937,6:00:00,15:00:00,SANTACRUZ (E),19.07937,72.8562596
938,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
939,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
940,6:00:00,15:00:00,G.T.B NAGAR,19.0357936,72.8655789
941,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
942,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
943,6:00:00,15:00:00,BHAYANDAR (E),19.3056009,72.8593755
944,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
945,6:00:00,15:00:00,BORIVALI (W),19.2461644,72.8509056
946,6:00:00,15:00:00,VASAI (E),19.3942114,72.8633635
947,6:00:00,15:00:00,JOGESHWARI (E),19.136976,72.854292
949,6:00:00,15:00:00,MAROL,19.107807,72.879824
950,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
951,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
952,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
954,6:00:00,15:00:00,BORIVALI (E),19.2240612,72.8666469
955,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
956,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
957,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
958,6:00:00,15:00:00,SEEPZ,19.125329,72.87555
959,6:00:00,15:00:00,VASHINAKA,19.033417,72.89629
960,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
961,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
962,6:00:00,15:00:00,KOPARKHAIRANE,19.1616388,72.9964269
963,6:00:00,15:00:00,BHAYANDAR (E),19.3056009,72.8593755
964,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
966,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
967,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
968,6:00:00,15:00:00,VILE PARLE (W),19.1102949,72.8409693
969,6:00:00,15:00:00,AIROLI,19.157935,72.9934762
970,6:00:00,15:00:00,DHARAVI,19.0402084,72.8508504
971,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
973,6:00:00,15:00:00,SEWREE,18.9985832,72.8547291
974,6:00:00,15:00:00,KINGS CIRCLE,19.0264175,72.8557531
975,6:00:00,15:00:00,NERUL (W),19.0355766,73.0228173
976,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
977,6:00:00,15:00:00,VASHI,19.0770644,72.9989925
979,6:00:00,15:00:00,DAHISAR (W),19.2564386,72.8546344
982,6:00:00,15:00:00,GOVANDI,19.0535444,72.9239095
983,6:00:00,15:00:00,GHATKOPAR (W),19.0908063,72.9076669
985,6:00:00,15:00:00,SION (E),19.0351454,72.8663173
986,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
987,6:00:00,15:00:00,ANDHERI (E),19.1154908,72.8726952
988,6:00:00,15:00:00,MAROL,19.107807,72.879824
989,6:00:00,15:00:00,MIRA ROAD,19.2871393,72.8688419
990,6:00:00,15:00:00,VILE PARLE (E),19.0963781,72.8563994
991,6:00:00,15:00:00,BHANDUP (W),19.1509879,72.9315251
992,6:00:00,15:00:00,GHATKOPAR (E),19.0796375,72.9070116
993,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
994,6:00:00,15:00:00,VILE PARLE (E),19.0963781,72.8563994
995,6:00:00,15:00:00,VILE PARLE (E),19.0963781,72.8563994
996,6:00:00,15:00:00,POWAI,19.1196773,72.9050809
997,6:00:00,15:00:00,THANE (W),19.2444738,72.9814877
998,6:00:00,15:00:00,ANDHERI (W),19.1363246,72.82766
999,6:00:00,15:00:00,KALWA,19.1943854,72.9992013
1000,6:00:00,15:00:00,MULUND (W),19.1725542,72.942537
1002,6:00:00,15:00:00,VASAI (W),19.3666371,72.8160976
1003,6:00:00,15:00:00,GHANSOLI,19.1253629,72.9992013
1006,6:00:00,15:00:00,MALAD (W),19.1827551,72.8401539
1008,6:00:00,16:00:00,KALWA,19.1943854,72.9992013
1009,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1010,18:00:00,3:00:00,VASAI (W),19.3666371,72.8160976
1011,18:00:00,3:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1012,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1013,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1014,18:00:00,3:00:00,VASAI (W),19.3666371,72.8160976
1015,18:00:00,3:00:00,SANTACRUZ (E),19.07937,72.8562596
1016,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1017,18:00:00,3:00:00,WADALA,19.0151285,72.8580644
1018,18:00:00,3:00:00,ANDHERI (W),19.1363246,72.82766
1019,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1020,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1021,18:00:00,3:00:00,KANJURMARG (W) ,19.1326909,72.9254251
1022,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1023,18:00:00,3:00:00,UTTAN,19.2683186,72.8101887
1024,18:00:00,3:00:00,GHANSOLI,19.1253629,72.9992013
1025,18:00:00,3:00:00,ANDHERI (W),19.1363246,72.82766
1026,18:00:00,3:00:00,GHATKOPAR (W),19.0908063,72.9076669
1027,18:00:00,3:00:00,GOREGAON (W),19.1629338,72.839241
1028,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1029,18:00:00,3:00:00,BORIVALI (W),19.2461644,72.8509056
1030,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1032,18:00:00,3:00:00,MANKHURD,19.0558482,72.9281589
1033,18:00:00,3:00:00,BYCULLA (W),18.9760704,72.8311503
1034,18:00:00,3:00:00,BANDRA (E),19.060516,72.850432
1035,18:00:00,3:00:00,KANDIVALI (W),19.1998211,72.842594
1036,18:00:00,3:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1037,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1038,18:00:00,3:00:00,BHAYANDAR (W),19.3017788,72.8502601
1039,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1040,18:00:00,3:00:00,SANTACRUZ (E),19.07937,72.8562596
1041,18:00:00,3:00:00,JOGESHWARI (W),19.1405116,72.8421555
1042,18:00:00,3:00:00,SAKINAKA,19.0948958,72.8865248
1043,18:00:00,3:00:00,ANDHERI (W),19.1363246,72.82766
1044,18:00:00,3:00:00,NAIGAON (E),19.0109822,72.8463784
1045,18:00:00,3:00:00,GOREGAON (E),19.1551485,72.8678551
1046,18:00:00,3:00:00,NAIGAON (W),19.3510983,72.8338234
1047,18:00:00,3:00:00,GHATKOPAR (W),19.0908063,72.9076669
1048,18:00:00,3:00:00,DAHISAR (E),19.2539332,72.8672448
1049,18:00:00,3:00:00,DIGHA,19.1758594,73.0001639
1050,18:00:00,3:00:00,KALWA,19.1943854,72.9992013
1051,18:00:00,3:00:00,VASAI (W),19.3666371,72.8160976
1052,18:00:00,3:00:00,DHARAVI,19.0402084,72.8508504
1053,18:00:00,3:00:00,NERUL (W),19.0355766,73.0228173
1054,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1055,18:00:00,3:00:00,VIKHROLI (E),19.091182,72.9208636
1056,18:00:00,3:00:00,WADALA,19.0151285,72.8580644
1057,18:00:00,3:00:00,GHANSOLI,19.1253629,72.9992013
1058,18:00:00,3:00:00,POWAI,19.1196773,72.9050809
1059,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1060,18:00:00,3:00:00,MATUNGA (E),19.0268747,72.8553352
1061,18:00:00,3:00:00,GOREGAON (W),19.1629338,72.839241
1062,18:00:00,3:00:00,JUI NAGAR ,19.0506956,73.0154376
1063,18:00:00,3:00:00,KOPARKHAIRANE,19.1616388,72.9964269
1064,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1065,18:00:00,3:00:00,MATUNGA (E),19.0268747,72.8553352
1066,18:00:00,3:00:00,KOPARKHAIRANE,19.1616388,72.9964269
1067,18:00:00,3:00:00,KALWA,19.1943854,72.9992013
1068,18:00:00,3:00:00,KHAR (E),19.0716597,72.8439889
1069,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1070,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1071,18:00:00,3:00:00,KALWA,19.1943854,72.9992013
1072,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1073,18:00:00,3:00:00,MAHIM (W),19.032012,72.8401043
1074,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1075,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1076,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1077,18:00:00,3:00:00,SANPADA,19.0330488,73.0296625
1078,18:00:00,3:00:00,VIKHROLI (E),19.091182,72.9208636
1079,18:00:00,3:00:00,GHANSOLI,19.1253629,72.9992013
1080,18:00:00,3:00:00,DIGHA,19.1758594,73.0001639
1081,18:00:00,3:00:00,WADALA,19.0151285,72.8580644
1082,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1083,18:00:00,3:00:00,AIROLI,19.157935,72.9934762
1084,18:00:00,3:00:00,NAIGOAN (W),19.3510983,72.8338234
1085,18:00:00,3:00:00,G.T.B NAGAR,19.0357936,72.8655789
1086,18:00:00,3:00:00,KOPARKHAIRANE,19.1616388,72.9964269
1087,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1088,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1089,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1090,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1091,18:00:00,3:00:00,MAHIM (W),19.032012,72.8401043
1092,18:00:00,3:00:00,DHARAVI,19.0402084,72.8508504
1093,18:00:00,3:00:00,KANDIVALI (W),19.1998211,72.842594
1094,18:00:00,3:00:00,NAIGAON (W),19.3510983,72.8338234
1095,18:00:00,3:00:00,BHAYANDAR (E),19.3056009,72.8593755
1096,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1097,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1098,18:00:00,3:00:00,GHANSOLI,19.1253629,72.9992013
1099,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1100,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1101,18:00:00,3:00:00,VASAI (E),19.3942114,72.8633635
1102,18:00:00,3:00:00,THANE (E),19.1780429,72.9785353
1103,18:00:00,3:00:00,CHEMBUR,19.0327996,72.8963568
1104,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1105,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1106,18:00:00,3:00:00,KALWA,19.1943854,72.9992013
1107,18:00:00,3:00:00,KURLA (E),19.0620527,72.8834355
1108,18:00:00,3:00:00,GHATKOPAR (W),19.0908063,72.9076669
1109,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1110,18:00:00,3:00:00,BANDRA (E),19.060516,72.850432
1111,18:00:00,3:00:00,DHARAVI,19.0402084,72.8508504
1112,18:00:00,3:00:00,JOGESHWARI (E),19.136976,72.854292
1113,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1114,18:00:00,3:00:00,VASAI (E),19.3942114,72.8633635
1115,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1116,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1117,18:00:00,3:00:00,WADALA,19.0151285,72.8580644
1118,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1119,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1120,18:00:00,3:00:00,KANJURMARG (E),19.1316889,72.9351934
1121,18:00:00,3:00:00,GHANSOLI,19.1253629,72.9992013
1122,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1123,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1124,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1125,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1126,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1127,18:00:00,3:00:00,DHARAVI,19.0402084,72.8508504
1128,18:00:00,3:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1129,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1130,18:00:00,3:00:00,AIROLI,19.157935,72.9934762
1131,18:00:00,3:00:00,MALAD (E),19.1808735,72.8574558
1132,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1133,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1134,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1135,18:00:00,3:00:00,MAHIM (W),19.032012,72.8401043
1136,18:00:00,3:00:00,WORLI,18.9872015,72.8290456
1137,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1138,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1139,18:00:00,3:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1140,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1141,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1142,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1143,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1144,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1145,18:00:00,3:00:00,VASHI,19.0770644,72.9989925
1146,18:00:00,3:00:00,POWAI,19.1196773,72.9050809
1147,18:00:00,3:00:00,WORLI,18.9872015,72.8290456
1148,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1149,18:00:00,3:00:00,MAHIM (W),19.032012,72.8401043
1150,18:00:00,3:00:00,THANE (W),19.2444738,72.9814877
1151,18:00:00,3:00:00,KOPRI,19.179211,72.970399
1152,18:00:00,3:00:00,KOPARKHAIRANE,19.1616388,72.9964269
1153,18:00:00,3:00:00,NAIGAON (E),19.0109822,72.8463784
1154,18:00:00,3:00:00,KURLA (W),19.0707532,72.8781322
1155,18:00:00,3:00:00,ANDHERI (W),19.1363246,72.82766
1156,18:00:00,3:00:00,TARDEO,18.9681499,72.8122442
1157,18:00:00,3:00:00,WORLI,18.9872015,72.8290456
1158,18:00:00,3:00:00,MASJID BUNDER,18.9506004,72.8382547
1159,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1160,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1161,18:00:00,3:00:00,BORIVALI (W),19.2461644,72.8509056
1162,18:00:00,3:00:00,BHANDUP (W),19.1509879,72.9315251
1163,18:00:00,3:00:00,BHAYANDAR (W),19.3017788,72.8502601
1164,18:00:00,3:00:00,BORIVALI (W),19.2461644,72.8509056
1165,18:00:00,3:00:00,MIRA ROAD,19.2871393,72.8688419
1166,18:00:00,3:00:00,SANTACRUZ (E),19.07937,72.8562596
1167,18:00:00,3:00:00,SANPADA,19.0330488,73.0296625
1168,18:00:00,3:00:00,ANDHERI (W),19.1363246,72.82766
1169,18:00:00,3:00:00,DHARAVI,19.0402084,72.8508504
1170,18:00:00,3:00:00,VASAI (W),19.3666371,72.8160976
1171,18:00:00,3:00:00,VASAI (W),19.3666371,72.8160976
1172,18:00:00,3:00:00,VASAI (W),19.3666371,72.8160976
1173,18:00:00,3:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1174,18:00:00,3:00:00,VIKHROLI (W),19.112681,72.9208636
1175,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1176,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1177,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1178,18:00:00,3:00:00,MALAD (W),19.1827551,72.8401539
1179,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1180,18:00:00,3:00:00,AIROLI,19.157935,72.9934762
1181,18:00:00,3:00:00,ANDHERI (E),19.1154908,72.8726952
1182,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
1183,18:00:00,3:00:00,GHATKOPAR (W),19.0908063,72.9076669
1184,18:00:00,3:00:00,BORIVALI (W),19.2461644,72.8509056
1185,18:00:00,3:00:00,ANDHERI (W),19.1363246,72.82766
1186,18:00:00,3:00:00,ANTOPHILL,19.0283439,72.869804
1187,18:00:00,3:00:00,BHAYANDAR (E),19.3056009,72.8593755
1188,18:00:00,3:00:00,VASAI (E),19.3942114,72.8633635
1189,18:00:00,3:00:00,AIROLI,19.157935,72.9934762
1190,18:00:00,3:00:00,VASAI (E),19.3942114,72.8633635
1191,18:00:00,3:00:00,KANDIVALI (W),19.1998211,72.842594
1192,18:00:00,3:00:00,WORLI,18.9872015,72.8290456
1193,18:00:00,3:00:00,MULUND (W),19.1725542,72.942537
